1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44
CDS	ECK2467	dapE	dapE	dapB -!- msgB	b2472	2589629	2590756	+	(no change)	JW2456	2590263	2591390	+		e	N-succinyl-diaminopimelate deacylase		E	92355498 -!- 92355499 -!- 1644751 -!- 1644752 -!- 13756049	Cytoplasmic		3.5.1.18	Co2+ -!- Zn2+	monomeric multimer; N-succinyl-L-diaminopimelate desuccinylase (b2472)			M20A family; DapE peptidase (succinyl-diaminopimelate desuccinylase)										COG0624;Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase and related deacylases	"53187; Zn-dependent exopeptidases -!- 55031; Carboxypeptidase G2, dimerisation domain"	PF01546;Peptidase family M20/M25/M40;2.1e-41;codon 62-372 -!- PF07687;Peptidase dimerisation domain;9.4e-35;codon 175-283	TIGR01246;dapE_proteo: succinyl-diaminopimelate des;2.3e-251;codon 5-373		GO:0009089 lysine biosynthesis via diaminopimelate
CDS	ECK2468	ypfN	ypfN		b4547	2590784	2590984	+	new	JW2457	2591418	2591618	+	ypfN	o	predicted protein		C		Membrane Anchored																					GO:0031225 anchored to membrane	
CDS	ECK2469	ypfH	ypfH		b2473	2591094	2591792	-	start codon change	JW5396	2591728	2592426	-		pe	predicted hydrolase		C		Cytoplasmic																	COG0400;Predicted esterase	53474; alpha/beta-Hydrolases	PF02230;Phospholipase/Carboxylesterase;1 .3e-80;codon 11-217 -!- PF01738;Dienelactone hydrolase family;0.00072;codon 12-222				
CDS	ECK2470	ypfI	ypfI		b2474	2591866	2593881	-	(no change)	JW2459	2592500	2594515	-		pe	predicted hydrolase		C		Cytoplasmic																	COG1444;Predicted P-loop ATPase fused to an acetyltransferase	52540; P-loop containing nucleoside triphosphate hydrolases -!- 55729; Acyl-CoA N-acyltransferases (Nat)	PF05127;Putative ATPase (DUF699);5.3e-69;codon 195-337				
CDS	ECK2471	ypfJ	ypfJ		b2475	2593896	2594759	-	(no change)	JW2460	2594530	2595393	-		o	conserved protein		C		Membrane Anchored																	COG2321;Predicted metalloprotease		PF04228;Putative neutral zinc metallopeptidase;7.1e-206;codon 1-283				
CDS	ECK2472	purC	purC	adeg -!- ade(g)	b2476	2594927	2595640	-	(no change)	JW2461	2595561	2596274	-		e	phosphoribosylaminoimidazole-succinocarboxamide synthetase	"synonyms SAICAR synthetase, 4-[(N-succinylamino)carbonyl]-5-aminoimidazole ribonucleotide synthetase"	E	91008982 -!- 1534690 -!- 1885529 -!- 2120198 -!- 9298646	Cytoplasmic		6.3.2.6		monomeric multimer; phosphoribosylaminoimidazole-succinocarboxamide synthase (b2476)										regulated by attenuation (purC)			COG0152;Phosphoribosylaminoimidazolesuccinocarboxamide (SAICAR) synthase	56104; SAICAR synthase-like	PF01259;SAICAR synthetase;1.1e-128;codon 3-236	TIGR00081;purC: phosphoribosylaminoimidazole-succinoca;7.5e-144;codon 1-237	GO:0005737 cytoplasm	GO:0006164 purine nucleotide biosynthesis	
CDS	ECK2473	nlpB	nlpB	dapX	b2477	2595853	2596887	-	start codon change	JW2462	2596487	2597521	-		lp	lipoprotein	in outer membrane vesicles -!- nonessential	E	91358331 -!- 1885529 -!- 2120198	Outer membrane Lipoprotein																			PF06804;NlpB/DapX lipoprotein;4.5e-209;codon 13-344		GO:0009274 cell wall (sensu Bacteria) -!- GO:0019866 inner membrane		
CDS	ECK2474	dapA	dapA		b2478	2596904	2597782	-	(no change)	JW2463	2597538	2598416	-		e	dihydrodipicolinate synthase		E	70179416 -!- 93098829 -!- 1463470 -!- 1885529 -!- 2120198 -!- 3514578 -!- 7853400 -!- 8993314 -!- 9298646 -!- 9600841	Cytoplasmic		4.2.1.52		monomeric multimer; dihydrodipicolinate synthase (b2478)												1DHP	COG0329;Dihydrodipicolinate synthase/N-acetylneuraminate lyase	51569; Aldolase	PF00701;Dihydrodipicolinate synthetase family;3.2e-179;codon 1-290	TIGR00674;dapA: dihydrodipicolinate synthase;9.8e-199;codon 4-289	GO:0005737 cytoplasm	GO:0009089 lysine biosynthesis via diaminopimelate	
CDS	ECK2475	gcvR	gcvR	yffD	b2479	2597928	2598500	+	start codon change	JW2464	2598562	2599134	+		r	"DNA-binding transcriptional repressor, regulatory protein accessory to GcvA"	binds glycine	E	12101307 -!- 21387531 -!- 7665475 -!- 2016588 -!- 9537378	Cytoplasmic													gcvB -!- gcvTHP					55021; Regulatory domain in the aminoacid metabolism	PF01842;ACT domain;0.01;codon 31-105 -!- PF01842;ACT domain;7.3e-07;codon 118-199		GO:0005737 cytoplasm	GO:0009063 amino acid catabolism -!- GO:0009257 10-formyltetrahydrofolate biosynthesis -!- GO:0006350 transcription	GO:0016564 transcriptional repressor activity
CDS	ECK2476	bcp	bcp		b2480	2598500	2598970	+	(no change)	JW2465	2599134	2599604	+		e	"thiol peroxidase, thioredoxin-dependent"		E	91202105 -!- 2016588 -!- 9298646 -!- 9537378	Cytoplasmic		1.11.1.- -!- 1.11.1.7															COG1225;Peroxiredoxin	52833; Thioredoxin-like	PF00578;AhpC/TSA family;5.3e-66;codon 6-149		GO:0005737 cytoplasm	GO:0006805 xenobiotic metabolism	
CDS	ECK2477	hyfA	hyfA	yffE	b2481	2599223	2599840	+	start codon change	JW2466	2599857	2600474	+		c	"hydrogenase 4, 4Fe-4S subunit"		E	9387241 -!- 2016588	Cytoplasmic		-1		heteromultimer; Hydrogenase-4 (b2481-b2482-b2483-b2484-b2485-b2486-b2487-b2488-b 2489)														54862; 4Fe-4S ferredoxins	PF00037;4Fe-4S binding domain;2.2e-09;codon 88-111			GO:0009061 anaerobic respiration	
CDS	ECK2478	hyfB	hyfB	yffF	b2482	2599840	2601858	+	(no change)	JW2467	2600474	2602492	+		m	"hydrogenase 4, membrane subunit"		E	9387241	Integral Membrane Protein				heteromultimer; Hydrogenase-4 (b2481-b2482-b2483-b2484-b2485-b2486-b2487-b2488-b 2489)						16	16	out					"COG0651;Formate hydrogenlyase subunit 3/Multisubunit Na+/H+ antiporter, MnhD subunit"		PF00361;NADH-Ubiquinone/plastoquinone (complex I);6.3e-44;codon 131-440		GO:0009274 cell wall (sensu Bacteria) -!- GO:0019866 inner membrane	GO:0009061 anaerobic respiration	
CDS	ECK2479	hyfC	hyfC		b2483	2601869	2602816	+	start codon change	JW2468	2602503	2603450	+		m	"hydrogenase 4, membrane subunit"		E	9387241	Integral Membrane Protein				heteromultimer; Hydrogenase-4 (b2481-b2482-b2483-b2484-b2485-b2486-b2487-b2488-b 2489)						8	8	out							PF00146;NADH dehydrogenase;5.4e-37;codon 16-322		GO:0009274 cell wall (sensu Bacteria) -!- GO:0019866 inner membrane	GO:0009061 anaerobic respiration	
CDS	ECK2480	hyfD	hyfD		b2484	2602833	2604272	+	(no change)	JW2469	2603467	2604906	+		m	"hydrogenase 4, membrane subunit"		E	9387241	Integral Membrane Protein				heteromultimer; Hydrogenase-4 (b2481-b2482-b2483-b2484-b2485-b2486-b2487-b2488-b 2489)						14	12						"COG1009;NADH:ubiquinone oxidoreductase subunit 5 (chain L)/Multisubunit Na+/H+ antiporter, MnhA subunit"		PF00361;NADH-Ubiquinone/plastoquinone (complex I);2.5e-48;codon 132-418		GO:0009274 cell wall (sensu Bacteria) -!- GO:0019866 inner membrane	GO:0009061 anaerobic respiration	
CDS	ECK2481	hyfE	hyfE		b2485	2604284	2604934	+	(no change)	JW2470	2604918	2605568	+		m	"hydrogenase 4, membrane subunit"		E	9387241	Integral Membrane Protein				heteromultimer; Hydrogenase-4 (b2481-b2482-b2483-b2484-b2485-b2486-b2487-b2488-b 2489)						7	7	in					COG4237;Hydrogenase 4 membrane component (E)		PF00420;NADH-ubiquinone/plastoquinone oxidoreduct;6.6e-12;codon 126-216		GO:0009274 cell wall (sensu Bacteria) -!- GO:0019866 inner membrane	GO:0009061 anaerobic respiration	
CDS	ECK2482	hyfF	hyfF		b2486	2604939	2606519	+	(no change)	JW2471	2605573	2607153	+		m	"hydrogenase 4, membrane subunit"		E	9387241	Integral Membrane Protein				heteromultimer; Hydrogenase-4 (b2481-b2482-b2483-b2484-b2485-b2486-b2487-b2488-b 2489)						15	12						"COG0651;Formate hydrogenlyase subunit 3/Multisubunit Na+/H+ antiporter, MnhD subunit"		PF00361;NADH-Ubiquinone/plastoquinone (complex I);5.1e-51;codon 132-428		GO:0009274 cell wall (sensu Bacteria) -!- GO:0019866 inner membrane	GO:0009061 anaerobic respiration	
CDS	ECK2483	hyfG	hyfG		b2487	2606509	2608176	+	(no change)	JW2472	2607143	2608810	+		c	"hydrogenase 4, subunit"		E	9387241	Cytoplasmic		-1		heteromultimer; Hydrogenase-4 (b2481-b2482-b2483-b2484-b2485-b2486-b2487-b2488-b 2489) -!- heteromultimer; hydrogenase 4 (b2487-b2489)													"COG3262;Ni,Fe-hydrogenase III component G -!- COG3261;Ni,Fe-hydrogenase III large subunit"	"56762; Nickel-iron hydrogenase, large subunit"	"PF00329;Respiratory-chain NADH dehydrogenase,;8.1e-26;codon 93-161 -!- PF00346;Respiratory-chain NADH dehydrogenase,;5.5e-12;codon 297-523"			GO:0009061 anaerobic respiration	
CDS	ECK2484	hyfH	hyfH		b2488	2608186	2608731	+	(no change)	JW2473	2608820	2609365	+		c	"hydrogenase 4, Fe-S subunit"		E	9387241	Cytoplasmic		-1		heteromultimer; Hydrogenase-4 (b2481-b2482-b2483-b2484-b2485-b2486-b2487-b2488-b 2489)													COG1143;Formate hydrogenlyase subunit 6/NADH:ubiquinone oxidoreductase 23 kD subunit (chain I)	54862; 4Fe-4S ferredoxins	PF00037;4Fe-4S binding domain;1.6e-05;codon 33-56 -!- PF00037;4Fe-4S binding domain;2.6e-07;codon 68-91			GO:0009061 anaerobic respiration	
CDS	ECK2485	hyfI	hyfI		b2489	2608728	2609486	+	(no change)	JW5805	2609362	2610120	+		c	"hydrogenase 4, Fe-S subunit"		E	9387241	Cytoplasmic		-1		heteromultimer; Hydrogenase-4 (b2481-b2482-b2483-b2484-b2485-b2486-b2487-b2488-b 2489) -!- heteromultimer; hydrogenase 4 (b2487-b2489)													"COG3260;Ni,Fe-hydrogenase III small subunit"	"56770; Nickel-iron hydrogenase, small subunit"	"PF01058;NADH ubiquinone oxidoreductase, 20 Kd sub;6.4e-45;codon 49-156"			GO:0009061 anaerobic respiration	
CDS	ECK2486	hyfJ	hyfJ		b2490	2609479	2609892	+	start codon change	JW2475	2610113	2610526	+		pf	predicted processing element hydrogenase 4		C	9387241	Cytoplasmic																			PF07450;Formate hydrogenlyase maturation protein Hyc;9.2e-105;codon 27-157			GO:0006412 protein biosynthesis	
CDS	ECK2487	hyfR	hyfR		b2491	2609922	2611934	+	start codon change	JW2476	2610556	2612568	+		r	"DNA-binding transcriptional activator, formate sensing"	interacts with sigma54	E	9387241	Cytoplasmic						EBP							hyfABCDEFGHIJR-focB					48283; FIS-like -!- 52540; P-loop containing nucleotide triphosphate hydrolases -!- 55781; GAF domain	"PF01590;GAF domain;8.2e-14;codon 162-304 -!- PF00158;Sigma-54 interaction domain;6.2e-161;codon 340-561 -!- PF02954;Bacterial regulatory protein, Fis fam;2.2e-09;codon 613-655"	"TIGR01199;HTH_fis: Helix-turn-helix domain, fis-type;2.5e-07;codon 612-657"	GO:0005737 cytoplasm	GO:0009061 anaerobic respiration -!- GO:0006350 transcription	GO:0016563 transcriptional activator activity
CDS	ECK2488	focB	focB		b2492	2611956	2612804	+	(no change)	JW2477	2612590	2613438	+		pt	predicted formate transporter	formate channel 2	C	9387241	Integral Membrane Protein										6	6	in					COG2116;Formate/nitrite family of transporters		PF01226;Formate/nitrite transporter;3.3e-169;codon 8-282	TIGR00790;fnt: formate/nitrite transporter;1.6e-146;codon 26-279	GO:0009274 cell wall (sensu Bacteria) -!- GO:0019866 inner membrane		
CDS	ECK2489	yfgO	yfgO	perM	b2493	2612842	2613903	-	(no change)	JW2478	2613476	2614537	-		pm	predicted inner membrane protein		C		Integral Membrane Protein					9.B.22; The Putative Permease (PerM) Family					7	7						COG0628;Predicted permease		PF01594;Domain of unknown function DUF20;1.2e-107;codon 18-346		GO:0009274 cell wall (sensu Bacteria) -!- GO:0019866 inner membrane		
CDS	ECK2490	yfgC	yfgC		b2494	2614116	2615579	+	(no change)	JW2479	2614750	2616213	+		pe	predicted peptidase		C																			"COG4783;Putative Zn-dependent protease, contains TPR repeats"	"48439; Protein prenylyltransferase -!- 55486; Metalloproteases (zincins), catalytic domain"	PF01435;Peptidase family M48;4.5e-28;codon 79-261 -!- PF07719;Tetratricopeptide repeat;0.34;codon 309-342 -!- PF07719;Tetratricopeptide repeat;2.3;codon 376-409				
CDS	ECK2491	yfgD	yfgD		b2495	2615600	2615959	+	(no change)	JW2480	2616234	2616593	+		pe	predicted oxidoreductase		C		Cytoplasmic																	"COG1393;Arsenate reductase and related proteins, glutaredoxin family"	52833; Thioredoxin-like	PF03960;ArsC family;4.2e-50;codon 8-119	TIGR00014;arsC: arsenate reductase;1.7e-66;codon 5-118		GO:0006805 xenobiotic metabolism	
CDS	ECK2492	hda	hda	idaB -!- yfgE	b2496	2616097	2616843	-	(no change)	JW5397	2616731	2617477	-		cp	ATPase regulatory factor involved in DnaA inactivation		E	12730188 -!- 21376072	Cytoplasmic																	COG0593;ATPase involved in DNA replication initiation	52540; P-loop containing nucleotide triphosphate hydrolases				GO:0006261 DNA dependent DNA replication	
CDS	ECK2493	uraA	uraA		b2497	2616893	2618182	-	(no change)	JW2482	2617527	2618816	-		t	uracil transporter		E	8332529 -!- 7721693	Integral Membrane Protein					2.A.40; The Nucleobase:Cation Symporter-2 (NCS2) Family					13	12	in					COG2233;Xanthine/uracil permeases		PF00860;Permease family;5.1e-145;codon 15-385	TIGR00801;ncs2: uracil-xanthine permease;4.1e-206;codon 11-405	GO:0009274 cell wall (sensu Bacteria) -!- GO:0019866 inner membrane	"GO:0015949 nucleobase, nucleoside and nucleotide interconversion"	
CDS	ECK2494	upp	upp	uraP	b2498	2618268	2618894	-	start codon change	JW2483	2618902	2619528	-		e	uracil phosphoribosyltransferase		E	86159891 -!- 92155236 -!- 10079076 -!- 1371255 -!- 8856065 -!- 9298646	Cytoplasmic		2.4.2.9		monomeric multimer; uracil phosphoribosyltransferase (b2498)													COG0035;Uracil phosphoribosyltransferase	53271; PRTase-like	PF00156;Phosphoribosyl transferase domain;8.1e-13;codon 43-188	TIGR01091;upp: uracil phosphoribosyltransferase;1.9e-138;codon 11-217		"GO:0015949 nucleobase, nucleoside and nucleotide interconversion"	
CDS	ECK2495	purM	purM	purG	b2499	2619219	2620256	+	(no change)	JW2484	2619853	2620890	+		e	phosphoribosylaminoimidazole synthetase	"synonyms AIR synthetase, aminoimidazole ribonucleotide synthetase"	E	86278135 -!- 10508786 -!- 3015935 -!- 3530323 -!- 9298646	Cytoplasmic		6.3.3.1	K+ -!- Mg2+	monomeric multimer; phosphoribosylformylglycinamide cyclo-ligase (b2499)													COG0150;Phosphoribosylaminoimidazole (AIR) synthetase	55326; Aminoimidazole ribonucleotide synthetase (PurM) N-terminal domain -!- 56042; Aminoimidazole ribonucleotide synthetase (PurM) C-terminal domain	"PF00586;AIR synthase related protein, N-terminal dom;3.7e-73;codon 5-165 -!- PF02769;AIR synthase related protein, C-terminal dom;7.5e-54;codon 176-344"	TIGR00878;purM: phosphoribosylformylglycinamidine cycl;6e-246;codon 7-336	GO:0005737 cytoplasm	GO:0006164 purine nucleotide biosynthesis	
CDS	ECK2496	purN	purN	adec -!- ade(c)	b2500	2620256	2620894	+	(no change)	JW2485	2620890	2621528	+		e	phosphoribosylglycinamide formyltransferase 1	"synonyms GART, glycinamide ribonucleotide formyltransferase"	E	21287279 -!- 90241938 -!- 90373777 -!- 10606510 -!- 10954745 -!- 1522592 -!- 1631098 -!- 2204419 -!- 3301838 -!- 9698564	Cytoplasmic		2.1.2.2														1JKX	COG0299;Folate-dependent phosphoribosylglycinamide formyltransferase PurN	53328; Formyltransferase	PF00551;Formyl transferase;6.1e-95;codon 1-181	TIGR00639;PurN: phosphoribosylglycinamide formyltransf;1.4e-132;codon 1-192	GO:0005737 cytoplasm	GO:0006164 purine nucleotide biosynthesis	
CDS	ECK2497	ppk	ppk		b2501	2621066	2623132	+	(no change)	JW2486	2621700	2623766	+		e	"polyphosphate kinase, component of RNA degradosome"	component of RNA degradosome	E	12767929 -!- 20127873 -!- 93054553 -!- 93107072 -!- 9383162 -!- 94165003 -!- 1331061 -!- 3301838 -!- 8380170 -!- 8962061	Cytoplasmic		2.7.4.1		monomeric multimer; polyphosphate kinase (b2501)										regulated by attenuation (ppk)			COG0855;Polyphosphate kinase	56024; Phospholipase D/nuclease	PF02503;Polyphosphate kinase;0;codon 2-683			GO:0006793 phosphorus metabolism	
CDS	ECK2498	ppx	ppx		b2502	2623137	2624678	+	(no change)	JW2487	2623771	2625312	+		e	exopolyphosphatase		E	93107072 -!- 94025037 -!- 94165003 -!- 8212131 -!- 8380170			3.6.1.11	Mg2+	monomeric multimer; exopolyphosphatase (b2502)													COG0248;Exopolyphosphatase		PF02541;Ppx/GppA phosphatase family;2.8e-147;codon 26-309			GO:0006793 phosphorus metabolism	
CDS	ECK2499	yfgF	yfgF		b2503	2624717	2626960	-	(no change)	JW2488	2625351	2627594	-		pm	predicted inner membrane protein		C		Integral Membrane Protein										10	9	in					COG2199;FOG: GGDEF domain -!- COG2200;FOG: EAL domain		PF05231;MASE1;1.8e-82;codon 15-320 -!- PF00563;EAL domain;1.4e-104;codon 492-730				
CDS	ECK2500	yfgG	yfgG		b2504	2627312	2627503	+	(no change)	JW5399	2627946	2628137	+		o	predicted protein		C		Membrane Anchored																							
CDS	ECK2501	yfgH	yfgH		b2505	2627814	2628332	+	(no change)	JW5400	2628448	2628966	+		pm	predicted outer membrane lipoprotein		C		Outer membrane Lipoprotein								1-20											PF05433;Rickettsia 17 kDa surface antigen;5e-08;codon 70-115		GO:0009279 external outer membrane (sensu Gram-negative Bacteria)	
CDS	ECK2502	yfgI	yfgI		b2506	2628348	2628887	+	(no change)	JW2490	2628982	2629521	+		o	conserved protein		C		Periplasmic								1-16													GO:0009274 cell wall (sensu Bacteria) -!- GO:0019866 inner membrane	
CDS	ECK2503	guaA	guaA		b2507	2628980	2630557	-	(no change)	JW2491	2629614	2631191	-		e	GMP synthetase (glutamine aminotransferase)		E	85261223 -!- 2982857 -!- 3894345 -!- 8548458	Cytoplasmic		6.3.5.2 -!- 6.3.4.1		monomeric multimer; GMP synthase / GMP synthase (ammonia dependent) (b2507)												1GPM	"COG0518;GMP synthase - Glutamine amidotransferase domain -!- COG0519;GMP synthase, PP-ATPase domain/subunit"	52317; Class I glutamine amidotransferase-like -!- 52402; Adenine nucleotide alpha hydrolases	PF00117;Glutamine amidotransferase class-I;7.8e-52;codon 11-201 -!- PF00958;GMP synthase C terminal domain;3.9e-74;codon 405-524	"TIGR00888;guaA_Nterm: GMP synthase, N-terminal domai;1.4e-141;codon 10-205 -!- TIGR00884;guaA_Cterm: GMP synthase, C-terminal domai;7.4e-248;codon 212-525"	GO:0005737 cytoplasm	"GO:0006164 purine nucleotide biosynthesis -!- GO:0015949 nucleobase, nucleoside and nucleotide interconversion"
CDS	ECK2504	guaB	guaB	guaR	b2508	2630626	2632092	-	(no change)	JW5401	2631260	2632726	-		e	IMP dehydrogenase		E	89061679 -!- 2860637 -!- 2998937 -!- 9298646 -!- 9600841 -!- 9629924	Cytoplasmic		1.1.1.205		monomeric multimer; IMP dehydrogenase (b2508)													"COG0516;IMP dehydrogenase/GMP reductase -!- COG2524;Predicted transcriptional regulator, contains C-terminal CBS domains -!- COG0516;IMP dehydrogenase/GMP reductase"	51412; Inosine monophosphate dehydrogenase (IMPDH) -!- 54631; CBS-domain	PF00478;IMP dehydrogenase / GMP reductase domain;5e-207;codon 7-473 -!- PF00571;CBS domain;1.4e-11;codon 91-144 -!- PF00571;CBS domain;2.1e-11;codon 153-206	TIGR01302;IMP_dehydrog: inosine-5'-monophosphate d;0;codon 8-455	GO:0005737 cytoplasm	"GO:0006164 purine nucleotide biosynthesis -!- GO:0015949 nucleobase, nucleoside and nucleotide interconversion"
CDS	ECK2505	xseA	xseA	xse	b2509	2632254	2633624	+	(no change)	JW2493	2632888	2634258	+		e	"exonuclease VII, large subunit"		E	21287280 -!- 87033720 -!- 3021756 -!- 6284744	Cytoplasmic		3.1.11.6															"COG1570;Exonuclease VII, large subunit"	50249; Nucleic acid-binding proteins	"PF01336;OB-fold nucleic acid binding domain;2.8e-14;codon 30-105 -!- PF02601;Exonuclease VII, large subunit;3e-105;codon 198-373"	"TIGR00237;xseA: exodeoxyribonuclease VII, large subuni;1.2e-229;codon 11-442"		GO:0006308 DNA catabolism -!- GO:0006308 DNA catabolism
